ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,VPH_INTER
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4212,005,9,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4212,006,3,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4212,007,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4212,008,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Total AGEB urbana,4227,000,17,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4227,001,13,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4227,002,4,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4227,003,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4227,004,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Total AGEB urbana,4570,000,121,10
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,001,3,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,002,6,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,003,22,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,004,12,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,005,17,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,006,4,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,007,24,3
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,008,13,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,009,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,010,5,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,011,8,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,012,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,013,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,014,7,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,015,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,016,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4570,017,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Total AGEB urbana,4585,000,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,001,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,002,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,003,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,004,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,005,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4585,006,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Total AGEB urbana,459A,000,316,80
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,001,17,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,002,2,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,003,9,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,004,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,005,11,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,006,6,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,007,19,7
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,008,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,009,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,010,34,3
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,011,12,7
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,012,2,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,013,5,3
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,014,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,015,2,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,016,5,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,017,11,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,018,19,6
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,019,18,6
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,020,9,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,021,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,022,13,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,023,26,8
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,024,12,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,025,12,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,026,34,8
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,027,4,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,028,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,029,34,6
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,459A,030,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Total AGEB urbana,4602,000,543,63
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,001,1,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,002,2,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,003,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,004,15,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,005,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,006,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,007,56,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,008,67,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,009,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,010,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,011,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,012,32,6
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,013,21,4
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,014,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,015,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,016,5,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,017,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,018,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,019,7,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,020,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,021,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,022,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,023,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,024,25,5
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,025,137,11
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,026,26,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,027,7,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,028,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,029,53,6
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,030,70,14
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,031,4,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,032,15,*
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,033,0,0
23,Quintana Roo,005,Benito Jußrez,0024,Puerto Morelos,4602,034,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0000,Total del municipio,0000,000,36179,317
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,Total de la localidad urbana,0000,000,2870,47
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,Total AGEB urbana,0575,000,1022,18
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,001,14,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,002,42,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,003,29,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,004,20,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,005,47,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,006,35,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,007,1,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,008,9,N/D
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,009,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,010,42,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,011,37,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,012,73,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,013,64,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,014,42,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,015,22,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,016,29,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,017,13,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,018,30,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,019,14,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,020,32,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,021,13,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,022,26,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,023,14,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,024,24,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,025,32,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,026,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,027,11,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,028,9,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,029,6,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,030,30,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,031,4,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,032,12,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,033,36,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,034,24,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,035,17,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,036,43,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,037,3,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,038,10,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,039,28,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,040,33,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,041,44,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,042,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0575,043,8,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,Total AGEB urbana,058A,000,750,10
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,001,31,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,002,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,003,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,004,28,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,005,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,006,7,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,007,24,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,008,16,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,009,15,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,010,7,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,011,23,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,012,21,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,013,6,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,014,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,015,38,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,016,8,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,017,4,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,018,10,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,019,12,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,020,35,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,021,31,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,022,43,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,023,1,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,024,8,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,025,1,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,026,32,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,027,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,028,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,029,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,030,49,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,031,9,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,032,12,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,033,59,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,034,25,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,035,41,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,036,32,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,038,52,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,039,34,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,040,33,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,041,2,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,042,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,043,1,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,058A,044,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,Total AGEB urbana,0594,000,1086,19
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,001,25,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,002,50,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,003,38,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,004,10,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,005,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,006,11,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,007,60,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,008,27,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,009,50,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,010,24,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,011,38,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,012,36,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,013,20,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,014,38,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,015,16,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,016,3,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,017,30,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,018,22,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,019,34,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,020,38,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,021,35,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,022,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,023,38,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,024,31,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,025,65,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,026,10,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,027,35,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,028,16,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,029,11,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,031,45,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,032,52,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,033,36,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,034,21,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,035,8,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,038,32,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,039,36,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,040,17,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,0594,041,28,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,Total AGEB urbana,065A,000,12,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,065A,001,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,065A,002,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0051,DziuchÚ,065A,003,12,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,Total de la localidad urbana,0000,000,11750,242
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,Total AGEB urbana,0096,000,1494,11
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,001,41,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,002,20,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,003,66,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,004,19,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,005,40,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,006,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,007,44,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,008,58,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,009,48,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,010,57,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,011,61,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,012,17,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,013,45,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,014,35,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,015,54,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,016,45,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,017,37,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,018,51,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,019,30,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,020,5,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,021,67,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,022,34,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,023,10,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,024,16,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,025,12,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,026,9,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,027,25,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,028,55,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,029,7,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,030,16,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,031,17,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,032,55,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,033,49,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,034,18,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,035,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,036,13,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,037,91,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,038,54,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,039,60,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,040,2,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,041,30,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,042,50,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,043,19,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,044,7,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,045,1,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,047,0,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0096,048,4,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,Total AGEB urbana,0109,000,2527,91
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,001,51,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,002,40,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,003,107,4
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,004,62,5
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,005,56,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,006,46,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,007,58,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,008,44,3
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,009,66,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,010,63,0
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,011,65,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,012,65,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,013,62,*
23,Quintana Roo,006,JosÚ MarÝa Morelos,0069,JosÚ MarÝa Morelos,0109,014,24,*
